source;text;person;sentiment
instagram;Prabowo gibran mantap;prabowo-gibran;positive
instagram;Ali in Prabowo ????;prabowo-gibran;neutral
instagram;Prabowo gibran gasss??;prabowo-gibran;neutral
instagram;Prabowo-Gibran ?? two generation will be good for us, the democracy country.;prabowo-gibran;positive
instagram;??SARANGHAEYO PRABOWO GIBRAN??;prabowo-gibran;neutral
instagram;Prabowo no urut 2, pas 2 kata ALAT NEGARA;prabowo-gibran;positive
instagram;Program utama Prabowo Gibran menanam singkong di lahan gambut;prabowo-gibran;neutral
instagram;Prediksi kubu Prabowo bener, tp apa bener2 itu cm kebetulan? entah kita tdk ada yg tau hehe;prabowo-gibran;negative
instagram;"Nomor urut 2 mantap
Tebarkan ?? peace (damai)

Tebarkan damai...damai.. damai
Bapak @prabowo 
Bapak @gibran_rakabuming";prabowo-gibran;positive
instagram;Prabowo-Gibran nomor urut 35 aja, sesuaii angka kesukaan;prabowo-gibran;positive
instagram;Prabowo gibran ammin ??????;prabowo-gibran;neutral
instagram;PRABOWO GIBRAN ????;prabowo-gibran;neutral
instagram;harusnya Pak Prabowo dapet nomer 35. Soalnya 35 kan nomer penuh kenangan ngakalin konstitusi;prabowo-gibran;neutral
instagram;Nomor urut 2 bagus sih, krn prabowo-gibran gak ada duanya perihal ngakalin konstitusi & ngerahin alat negara buat menangin pilpres ??;prabowo-gibran;negative
instagram;tenang pak prabowo, bapak saya akan bantu . TTD ngab owi;prabowo-gibran;positive
instagram;??PRABOWO GIBRAN ALL IN????;prabowo-gibran;neutral
instagram;Salam 2 jari semoga Prabowo Gibran menang..;prabowo-gibran;negative
instagram;Takkan gentar, Prabowo Subianto ??,,,2;prabowo-gibran;negative
instagram;PRABOWO GIBRAN TERLIHAT ELEGANT??;prabowo-gibran;positive
instagram;Salam 2jari PRABOWO GIBRAN salam dari solo;prabowo-gibran;negative
instagram;Yang lebih parah lagi waktu Prabowo joget_joget di depan tamu_tamu kehormatan, saya tertawa dan heran melihat apa beliau tidak merasa malu kayak gitu beliau kan sudah tua dan senior lagi, sedangkan acaranya acara KPU semua tokoh politik hadir beliau jingkrak_jingkrak kayak anak ingusan, dimana wibawanya seorang capres dan juga tidak menghargai tamu-tamu yang lain,, kecuali ini acara gerindra atau kampanye ngga apalah kayak gitu.. ??????;prabowo-gibran;negative
instagram;SALAM 2 JARI OAK PRABOWO LANJUTKAN PROGRAM JOKOWI;prabowo-gibran;negative
instagram;Yg saya segani dr seorang prabowo..adalah beliau selalu hormat kepada seniornya.termasuk di dunia militer beliau jendral pun.tetap hormat ke pada seniornya walaupun pangkat masih kolonel..meskipun sama sama purnawirawan.??;prabowo-gibran;negative
instagram;Dari dulu kayaknya Prabowo selalu menaruh hormat ke Megawati meskipun ya gitu dehh...;prabowo-gibran;negative
instagram;Mantapp, Pak Prabowo..???? Salam ??;prabowo-gibran;positive
instagram;Semakin yakin memantapkan pilihan PRABOWO-GIBRAN ??????;prabowo-gibran;positive
instagram;PSI suka nyinyiri PDIP. Eh, ketum PSI saat ketemu Megawati sampai bersimpuh tuh... Awalnya Kaesang sudah ikut Gibran salam-salim lalu balik ke kursi. Lha Gibran nyuruh Kaesang lagi salami Megawati yg mungkin terlewat oleh Kaesang. Gibran sampai dampingi Kaesang dari belakang dengan sebelah tangannya di punggung Kaesang...;prabowo-gibran;negative
instagram;Bagiku sejak keputusan MK dan memilih Gibran. Hanya ada dua calon untuk dipilih 14 Februari nanti.;prabowo-gibran;negative
instagram;Apaboleh buat takdir yg sulit DiHindari, Prabowo Gibran satu putaran.;prabowo-gibran;positive
instagram;Ah ya Allah gasuka bngt gw ama wakil prabowo paaaakk pak mbok ganti gitu lo ??;prabowo-gibran;positive
instagram;All in Prabowo Gibran ????;prabowo-gibran;neutral
instagram;SALAM 2 JARI PAK PRABOWO LANJUTKAN PROGRAM JOKOWI;prabowo-gibran;negative
instagram;Gibran ga tenang..karena lolos dengan cara haram ..;prabowo-gibran;neutral
instagram;Spt yg di katakan prabowo sy sangat kejujuran pertanyaan nya apakah probowo mengakui kl gaibran baca bacawapres itu cacat hukum dan kenapa anda mendiamkan nya.;prabowo-gibran;negative
instagram;Muka gibran ini capek bgt ya?;prabowo-gibran;positive
instagram;Memang gak pernah kreatif Prabowo ini, ngekor Mulu sama jawaban orang, dulu debat presiden sama jg, selalu setuju aja,, bingung saya,, gak heran sich kebiasaannya begitu di pakai sampai detik ini ngekor dg Jokowi, apa2 nama Jokowi kyk gak bisa dan berani berdiri sendiri,, ????;prabowo-gibran;positive
instagram;Adab Prabowo-Gibran mencerminkan budaya khas Indonesia yg guyub, damai, muda menghargai yg tua. Barakallah.;prabowo-gibran;positive
instagram;Pilih prabowo - gibran nomor 2 >>>;prabowo-gibran;negative
instagram;Tombol pilih Prabowo krn gemoy >>>;prabowo-gibran;negative
instagram;nomer berapapun gk penting yang penting prabowo bakal menang kali ini, menangis menerima kekalahan yang ketiga kalinya yahha ????;prabowo-gibran;negative
instagram;Presidenkuuuuuuu 2024, Pak Prabowo pasti menang, orang sirik pasti nyungsep;prabowo-gibran;negative
instagram;Gibran itu lucu banget ada ada saja tingkah nya. Semoga sukses yaa mas Gibran ????????;prabowo-gibran;positive
instagram;bis nya patas gk tuh kaya gibran cawapres patas didorong paman & bapak nya;prabowo-gibran;neutral
instagram;Harusnya batas usia 35thn udah tdk persoalkan lg apa salahnya bapa2 muda memimpin bangsa ini dan punya pengalaman di pemerintahan baik daerah atau pusat.. #bukan dukung gibran;prabowo-gibran;negative
instagram;YG GAK SUKA PRABOWO MINGGIR !!!! BUKAN LAPAK LO !!!!;prabowo-gibran;negative
instagram;Jangan selalu berbicara kejujuran tapi belajar untuk diri sendiri apakah bapak punya nilai kejujuran itu? Kenapa harus gibran yang di tolong MK? Pak ridwan kamil ada?prof Yusril ada. Banyak pak wakilnya tapi bapak takut kekuasaan.;prabowo-gibran;positive
instagram;Aku yakin anak muda gk di wakilkan gibran....ank muda indonesia lbih bxk yg lbih pintar;prabowo-gibran;negative
instagram;kemarin saya sempat melihat dan mendengarkan oleh salah satu capres beliau berkata saya tidak akan maju menjadi capres jika pak prabowo juga ikut pilpres. dab saat ini saya yakin betul tidak ada satu pun politisi itu bisa memegang cakap dan janjinya secara utuh .;prabowo-gibran;negative
instagram;Pada takut sama tim gibran prabowo;prabowo-gibran;negative
instagram;Prabowo saatnya kau istirahat saja,, ??;prabowo-gibran;negative
instagram;Prabowo is the best;prabowo-gibran;positive
instagram;Yg ikhlas cuma prabowo....;prabowo-gibran;positive
instagram;All in prabowo;prabowo-gibran;neutral
instagram;Prabowo itu gak punya malu yaa..? Masak iya calon presiden modelnya kayak gitu? Joget boleh tapi di rumahmu..jgn pertontonkan hoby joget mu itu di hadapan ratusan juta rakyat Indonesia ini..yg ada malh norak.. memalukan;prabowo-gibran;negative
instagram;Ini kedatangan Kaesang Yg kedua kali Nya.. Yg Pertama sudah salaman . Pas bareng Gibran Jg.. Jd pas kedua Kali yah ga salaman lg lah. Mungkin Kaesang Ada Yg mau di sampaikan. Jd ga pake salaman lg. Detik harus pake berita jelas Biar ga Ada caci maki k Bu Mega.. Kan tau sendiri netizen Indonesia.;prabowo-gibran;negative
instagram;Yang milih mereka sumpah nyesel 7 turunan lo pade! Kalo prabowo meninggal gimana? Mau lo diatur sama anak baru kemaren sore! Yang ada dijual semua pulau sama tuh anak ingusan!;prabowo-gibran;negative
instagram;Gimana pak @prabowo enak kan transportasi jakarta ?????? mas @gibran_rakabuming dingin gak ac nya? ??????;prabowo-gibran;positive
instagram;Cc @retno_marsudi , @kemlu_ri , @prabowo , @kemhanri , @jokowi  Sampai kapan Indonesia diam. Cc @unitednations  PBB harus benar menjaga perdamaian dunia bukan slogan semata atau kalah dengan satu atau dua Negara.;prabowo-gibran;negative
instagram;Mas Gibran dan Pak Prabowo segalanya;prabowo-gibran;neutral
instagram;All in @prabowo @gibran_rakabuming;prabowo-gibran;neutral
instagram;#2024 PRABOWO GIBRAN ?????;prabowo-gibran;neutral
instagram;Prabowo akan kalah pada akhirnya??;prabowo-gibran;negative
instagram;Yessssss mas Gibran tetep majuuuuuuuu... Banyak yg panik nich...;prabowo-gibran;negative
instagram;Prabowo gibran ???????? menang;prabowo-gibran;negative
instagram;Prabowo Gibran nih pake jurus seribu alat negara ??;prabowo-gibran;neutral
instagram;Tombol Prabowo Gibran presiden ??;prabowo-gibran;positive
instagram;All in Prabowo-Gibran??;prabowo-gibran;neutral
instagram;Bismillah Prabowo satu putaran...??;prabowo-gibran;positive
instagram;Sekali prabowo tetap prabowo;prabowo-gibran;positive
instagram;Prabowo gibran;prabowo-gibran;neutral
instagram;Prabowo gibran kan yg kemarin main ngakalin hukum konstitusi;prabowo-gibran;neutral
instagram;Prabowo-Gibran??;prabowo-gibran;neutral
instagram;"Skrng sdh tdk cawe"" lg stlh Gibran sdh terpilih jd wapres..dn Ip ny treliminasi dr MK..lbih sibuk diluar..cb dr awal bgini..tak akan geger lah satu indonesia gegara pemilu";prabowo-gibran;negative
instagram;Kalau prosesnya aja udh ga bener masa masih naruh pilihan ke mereka sih? Cara lawan praktik Nepotisme dan kolusi yang sudah nampak nyata adalah 14 Februari 2024 datang ke TPS dan pilih paslon selain Prabowo Gibran;prabowo-gibran;negative
instagram;Prabowo curhat 5 th yg lalu??;prabowo-gibran;positive
instagram;Salam peace dua jari.. prabowo gibran yg dihati????;prabowo-gibran;negative
instagram;All in prabowo????????;prabowo-gibran;neutral
instagram;"Jangan joget"" nanti kalah lagi, ini kesempatan terakhir utk Prabowo untuk nyalon??";prabowo-gibran;negative
instagram;Anak muda otak pintar ndak neko-neko ASALL PILIH walaupun 2x gagal, DIHINA DIPUJI DIPIJAK DICAMPAKAN SUDAH BIASA??smoga allah pertemukan & permudah kan bapak menjadi Presiden RI 2024 ?????? ALL IN @prabowo 2024 !!!!! Bismillah ????;prabowo-gibran;neutral
instagram;All in Prabowo Gibran ??;prabowo-gibran;neutral
instagram;All in Prabowo gibran;prabowo-gibran;neutral
instagram;I stand with Pak Prabowo dan Gibran????;prabowo-gibran;neutral
instagram;Prabowo 1 putaran????;prabowo-gibran;neutral
instagram;Terlihat jelas. Masyarakat bisa menilai,  mana yg harus di pilih. All in prabowo gibran ????;prabowo-gibran;negative
instagram;pendukung jokowi beralih ke prabowo, panik kan lu jar jar ??;prabowo-gibran;neutral
instagram;Pak Prabowo tetap dihati;prabowo-gibran;positive
instagram;Prabowo??;prabowo-gibran;neutral
instagram;Gasuka di 2in,tapi kalo urusan ini all ini prabowo lahhh??;prabowo-gibran;positive
instagram;Prabowo yeee??;prabowo-gibran;neutral
instagram;Apa dasarnya menggugat 204T? Apa karena dia gagal terpilih jadi bacawapres nya pak prabowo ya?;prabowo-gibran;negative
instagram;Pak Probowo dan Gibran sabar dulu, insyaallah kalian menang, Bismillah;prabowo-gibran;positive
instagram;Bismillah, Prabowo - Gibran (PrawAn)..;prabowo-gibran;positive
instagram;fix...all in ??... Prabowo08 & Gibran ?? utk Indonesia 2024??????;prabowo-gibran;neutral
instagram;Bersama Prabowo Gibran pasti aman masa depan Indonesia;prabowo-gibran;positive
instagram;2024 presiden baru pak prabowo dan mas gibran top dan keren ????????;prabowo-gibran;positive
instagram;Presiden 8 Republik Indonesia Bapak Haji Prabowo Subianto dan Wakil Presiden 14 Republik Indonesia Bapak Gibran Rakabuming Raka 2024-2029;prabowo-gibran;positive
instagram;Kan masih jadi pemain Pak Lurah buat mbantu pemenangan Prabowo Gibran;prabowo-gibran;negative
instagram;prabowo no 2 soalnya dibantu 2 orang, paman dan bapak;prabowo-gibran;negative
instagram;Prabowo kalah, Jokowi habis masa jabatan, selesai orang ini??;prabowo-gibran;negative
instagram;apalah artinya pdi, kalo gibran menang dapat jabatan mentri ??;prabowo-gibran;negative
instagram;Kalo gibran sm pak lurah menangnya karna megang alat nagara,,;prabowo-gibran;positive
instagram;"sama dengan menghianati bangsa indonesia, dia nggak sadar capresnya dia pernah bilang ""SELAMA MASIN ADA PAK PRABOWO NYAPRES SAYA TIDAK AKAN MENCALONKAN DIRI SEBAGAI PRESIDEN"" nah sekarang terbukti, dari hal begitu sudah berhianat dan ingkar janji apalagi janji2 di bilang di awal?, gue masih inget kata2nya rumah dp 0% untuk org kurang mampu dan akhirnya yg jadi rusun yg bisa ambil wajib gaji di atas 5jt, dan terus apa yg di kerjakan di jakarta? hanya meneruskan dan taunya ngeresmiin karya orang lain, di ganti nama supaya keliatan dia yg buat padahal yg buat pemimpin sebelumnya??";prabowo-gibran;negative
instagram;Kenapa bukan si Gibran yg pidato? Udah capek pidatonya dibikinin oleh tim Jokowi, eh ga dipake ??;prabowo-gibran;negative
instagram;Anti Banteng Gasssssssss All in Prabowo-Gibran ??;prabowo-gibran;negative
instagram;All in PRABOWO;prabowo-gibran;neutral
instagram;Mbiyen Pakde,Saiki Prabowo! #wiswayaheprabowopresiden;prabowo-gibran;neutral
instagram;Ya antara Megawati , PDIP dgn Joko Wi itu cuma sinetron saja klau bukan drama SDH dipecat Joko Wi , Gibran , Kaesang;prabowo-gibran;negative
instagram;Yaa gak kaget sih kalo TNI POLRI mulai memberedel alat peraga kampanye, kan mereka udah diperintah pak lurah buat 'mengamankan' prabowo gibran;prabowo-gibran;neutral
instagram;Gibran bisa tenang2 doang gini yaa krn tentara ama polisi ud disuruh bantuinn dia ama pak lurah...ups...;prabowo-gibran;positive
instagram;Siapapun cawapresnya Prabowo. Dia tetap the winning hourse!!??;prabowo-gibran;positive
instagram;Rakyat tetap mendukung Prabowo dan Gibran ????????????;prabowo-gibran;positive
instagram;Ya gpp toh.....jdulu Jusuf kalla jd wapresnya Jokowi padahal dia kader golkar......sementara golkar waktu itu dukung Prabowo.....Jusuf kalla sampai sekarang masih golkar.....PDIp aja yg yg terlalu fanatik ....;prabowo-gibran;negative
instagram;Ya ada udang di balik batu, jelas menang prabowo gibran;prabowo-gibran;negative
instagram;Pak Andika pindah ke Prabowo aja pak????;prabowo-gibran;negative
instagram;All in prabowo-gibran;prabowo-gibran;neutral
instagram;Gini donk yg tegas, langsung pecat aja. Jgn kayak pdip solo gak berani lgsg pecat gibran;prabowo-gibran;negative
instagram;Gibran jadi wapres juga otomatis jadi Mentri wkwkw;prabowo-gibran;positive
instagram;kalau di bilang nanti dulu, mungkin lagi dipikirin prabowo untuk drama berikutnya;prabowo-gibran;negative
instagram;Kalah sama timnas prabowo yang pake alat negara hehe;prabowo-gibran;negative
instagram;kalo sebelah banyak alat negaranya yg dipakai pakde buat menangkan Gibran wkwkwk;prabowo-gibran;negative
instagram;Berjoget setelah menang putusan MK meloloskan Gibran dan daftar ke KPU;prabowo-gibran;negative
instagram;Dikira dia bisa menang dgn gandeng Gibran, gandeng Jokowi sekalipun pasti akan kalah ?????? rakyat Indonesia tidak bodoh dan sudah cerdas, rekam jejak tidak bisa dibohongi ??????;prabowo-gibran;negative
instagram;Cepat sekali merasa diatas angin pak @prabowo ..;prabowo-gibran;negative
instagram;Sy cm mo bilang:blm saatnya.2024 prabowo gibran yg menang????;prabowo-gibran;negative
instagram;Amin prabowo;prabowo-gibran;neutral
instagram;??? Prabowo Gibran;prabowo-gibran;neutral
instagram;??????????????????????prabowo - gibran …;prabowo-gibran;neutral
instagram;??Prabowo Gibran satu putaran tiada lawan?? ??;prabowo-gibran;negative
instagram;Prabowo Subianto Gibran ???????????? unggul ??????;prabowo-gibran;neutral
instagram;Sehat selalu mas Gibran.. semangat selalu rendah hati agar bisa memberikan contoh yg baik untuk generasi muda. ????;prabowo-gibran;negative
instagram;Anak muda all in prabowo??;prabowo-gibran;negative
instagram;Prabowo Gilbran. Win!!!;prabowo-gibran;neutral
instagram;Skalipun si gibran g jadi wakil capres atau di anulir misalkan gw bisa jamin angka nya survey pun akan sama aja karna stempelnya jokowi udah melekat ke pa prabowo apalagi di jawabarat itu udah basisnya dedimulyadi dan ridwan kamil sulit sih..;prabowo-gibran;negative
instagram;gw gak bela gibran soal caranya jadi capres yang kontroversial,tapi klo soal dinasti kyknya emng enggak,tetap ada pemilu,dan gak kyk jaman pak harto pns harus golkar,..cuman ya menang privilege aja klo di level daerah,,klo di level nasional gak terlalu ngaruh karna lawanya juga figur besar;prabowo-gibran;negative
instagram;Prabowo menang pdip dpt kursi dri gibran?;prabowo-gibran;negative
instagram;Tetap PraBowo Gibran... ?????????;prabowo-gibran;positive
instagram;"Sebenarnya ujungnya semua ada pada masyarakat mo di pilih apa gak? Dan yg terpenting adalah takdir Allah, mau berbusa busa/demo berjilid jilid, blm waktunya menang ya gak menang, gitu ajalah.
Gak suka Gibran ya jangan pilih, tapi coblos aja gambarnya Pak Prabowo (yg penting) no.2???";prabowo-gibran;negative
instagram;All in Prabowo..;prabowo-gibran;neutral
instagram;Sesuai prediksi Gibran hanya menang di solo dan sebagian besar kabupaten dan kotamadya;prabowo-gibran;positive
instagram;Lah menteri sama wakil wakilnya aja banyak yg jadi timses prabowo gibran demi menyenangkan hati sang ayah;prabowo-gibran;positive
instagram;ALL in CobLos No. 2, Prabowo - Gibran ????;prabowo-gibran;neutral
instagram;Prabowo sdh nyumbang Palestina , capres PDIP msh menghayal  bantu Palestina . padahal paling getol tolak tim sepakbola Israel .berlaga di Indonesia .;prabowo-gibran;negative
instagram;Ky nya berarti ada izin dr megawati dong, secara megawati tdk mencuekin gibran yg secara notabene gibran kader PDI-P. Kl kaesang yg bukan kader PDI-P dicuekin;prabowo-gibran;negative
instagram;Prabowo Gibran ????;prabowo-gibran;neutral
instagram;Kalau tahun 2024 presidennya prabowo,  berarti rakyat lebih percaya pak presiden jokowi;prabowo-gibran;positive
instagram;Dari awal Prabowo jadi Capres saya selalu memilih beliau, seandainya besok Prabowo menggandeng Gibran saya pastikan indonesia semakin KACAU. PKI & China sudah mulai menguasai Indonesia.;prabowo-gibran;positive
instagram;Biarpun orang ngomong apa, pilihan ku tetep Prabowo-Gibran ????;prabowo-gibran;negative
